Stand,State,Slope,AYD,Treatment Area,Elev,Harvesting System
7884,CA,85,1300,20,0,Cable Manual WT
7885,CA,85,1300,30,0,Cable Manual WT
7886,CA,85,1300,40,0,Cable Manual WT
7887,CA,85,1300,50,0,Cable Manual WT
7888,CA,85,1300,60,0,Cable Manual WT
7889,CA,85,1300,70,0,Cable Manual WT
7890,CA,85,1300,80,0,Cable Manual WT
7891,CA,85,1300,90,0,Cable Manual WT
7892,CA,85,1300,100,0,Cable Manual WT
7893,CA,85,1300,110,0,Cable Manual WT
7894,CA,85,1300,120,0,Cable Manual WT
7895,CA,85,1300,130,0,Cable Manual WT
7896,CA,85,1300,140,0,Cable Manual WT
7897,CA,85,1300,150,0,Cable Manual WT
7898,CA,85,1300,160,0,Cable Manual WT
7899,CA,85,1300,170,0,Cable Manual WT
7900,CA,85,1300,180,0,Cable Manual WT
7901,CA,85,1300,190,0,Cable Manual WT
7902,CA,85,1400,20,0,Cable Manual WT
7903,CA,85,1400,30,0,Cable Manual WT
7904,CA,85,1400,40,0,Cable Manual WT
7905,CA,85,1400,50,0,Cable Manual WT
7906,CA,85,1400,60,0,Cable Manual WT
7907,CA,85,1400,70,0,Cable Manual WT
7908,CA,85,1400,80,0,Cable Manual WT
7909,CA,85,1400,90,0,Cable Manual WT
7910,CA,85,1400,100,0,Cable Manual WT
7911,CA,85,1400,110,0,Cable Manual WT
7912,CA,85,1400,120,0,Cable Manual WT
7913,CA,85,1400,130,0,Cable Manual WT
7914,CA,85,1400,140,0,Cable Manual WT
7915,CA,85,1400,150,0,Cable Manual WT
7916,CA,85,1400,160,0,Cable Manual WT
7917,CA,85,1400,170,0,Cable Manual WT
7918,CA,85,1400,180,0,Cable Manual WT
7919,CA,85,1400,190,0,Cable Manual WT
7920,CA,85,1500,20,0,Cable Manual WT
7921,CA,85,1500,30,0,Cable Manual WT
7922,CA,85,1500,40,0,Cable Manual WT
7923,CA,85,1500,50,0,Cable Manual WT
7924,CA,85,1500,60,0,Cable Manual WT
7925,CA,85,1500,70,0,Cable Manual WT
7926,CA,85,1500,80,0,Cable Manual WT
7927,CA,85,1500,90,0,Cable Manual WT
7928,CA,85,1500,100,0,Cable Manual WT
7929,CA,85,1500,110,0,Cable Manual WT
7930,CA,85,1500,120,0,Cable Manual WT
7931,CA,85,1500,130,0,Cable Manual WT
7932,CA,85,1500,140,0,Cable Manual WT
7933,CA,85,1500,150,0,Cable Manual WT
7934,CA,85,1500,160,0,Cable Manual WT
7935,CA,85,1500,170,0,Cable Manual WT
7936,CA,85,1500,180,0,Cable Manual WT
7937,CA,85,1500,190,0,Cable Manual WT
7938,CA,85,1600,20,0,Cable Manual WT
7939,CA,85,1600,30,0,Cable Manual WT
7940,CA,85,1600,40,0,Cable Manual WT
7941,CA,85,1600,50,0,Cable Manual WT
7942,CA,85,1600,60,0,Cable Manual WT
7943,CA,85,1600,70,0,Cable Manual WT
7944,CA,85,1600,80,0,Cable Manual WT
7945,CA,85,1600,90,0,Cable Manual WT
7946,CA,85,1600,100,0,Cable Manual WT
7947,CA,85,1600,110,0,Cable Manual WT
7948,CA,85,1600,120,0,Cable Manual WT
7949,CA,85,1600,130,0,Cable Manual WT
7950,CA,85,1600,140,0,Cable Manual WT
7951,CA,85,1600,150,0,Cable Manual WT
7952,CA,85,1600,160,0,Cable Manual WT
7953,CA,85,1600,170,0,Cable Manual WT
7954,CA,85,1600,180,0,Cable Manual WT
7955,CA,85,1600,190,0,Cable Manual WT
7956,CA,85,1700,20,0,Cable Manual WT
7957,CA,85,1700,30,0,Cable Manual WT
7958,CA,85,1700,40,0,Cable Manual WT
7959,CA,85,1700,50,0,Cable Manual WT
7960,CA,85,1700,60,0,Cable Manual WT
7961,CA,85,1700,70,0,Cable Manual WT
7962,CA,85,1700,80,0,Cable Manual WT
7963,CA,85,1700,90,0,Cable Manual WT
7964,CA,85,1700,100,0,Cable Manual WT
7965,CA,85,1700,110,0,Cable Manual WT
7966,CA,85,1700,120,0,Cable Manual WT
7967,CA,85,1700,130,0,Cable Manual WT
7968,CA,85,1700,140,0,Cable Manual WT
7969,CA,85,1700,150,0,Cable Manual WT
7970,CA,85,1700,160,0,Cable Manual WT
7971,CA,85,1700,170,0,Cable Manual WT
7972,CA,85,1700,180,0,Cable Manual WT
7973,CA,85,1700,190,0,Cable Manual WT
7974,CA,85,1800,20,0,Cable Manual WT
7975,CA,85,1800,30,0,Cable Manual WT
7976,CA,85,1800,40,0,Cable Manual WT
7977,CA,85,1800,50,0,Cable Manual WT
7978,CA,85,1800,60,0,Cable Manual WT
7979,CA,85,1800,70,0,Cable Manual WT
7980,CA,85,1800,80,0,Cable Manual WT
7981,CA,85,1800,90,0,Cable Manual WT
7982,CA,85,1800,100,0,Cable Manual WT
7983,CA,85,1800,110,0,Cable Manual WT
7984,CA,85,1800,120,0,Cable Manual WT
7985,CA,85,1800,130,0,Cable Manual WT
7986,CA,85,1800,140,0,Cable Manual WT
7987,CA,85,1800,150,0,Cable Manual WT
7988,CA,85,1800,160,0,Cable Manual WT
7989,CA,85,1800,170,0,Cable Manual WT
7990,CA,85,1800,180,0,Cable Manual WT
7991,CA,85,1800,190,0,Cable Manual WT
7992,CA,85,1900,20,0,Cable Manual WT
7993,CA,85,1900,30,0,Cable Manual WT
7994,CA,85,1900,40,0,Cable Manual WT
7995,CA,85,1900,50,0,Cable Manual WT
7996,CA,85,1900,60,0,Cable Manual WT
7997,CA,85,1900,70,0,Cable Manual WT
7998,CA,85,1900,80,0,Cable Manual WT
7999,CA,85,1900,90,0,Cable Manual WT
8000,CA,85,1900,100,0,Cable Manual WT
8001,CA,85,1900,110,0,Cable Manual WT
8002,CA,85,1900,120,0,Cable Manual WT
8003,CA,85,1900,130,0,Cable Manual WT
8004,CA,85,1900,140,0,Cable Manual WT
8005,CA,85,1900,150,0,Cable Manual WT
8006,CA,85,1900,160,0,Cable Manual WT
8007,CA,85,1900,170,0,Cable Manual WT
8008,CA,85,1900,180,0,Cable Manual WT
8009,CA,85,1900,190,0,Cable Manual WT
8010,CA,85,2000,20,0,Cable Manual WT
8011,CA,85,2000,30,0,Cable Manual WT
8012,CA,85,2000,40,0,Cable Manual WT
8013,CA,85,2000,50,0,Cable Manual WT
8014,CA,85,2000,60,0,Cable Manual WT
8015,CA,85,2000,70,0,Cable Manual WT
8016,CA,85,2000,80,0,Cable Manual WT
8017,CA,85,2000,90,0,Cable Manual WT
8018,CA,85,2000,100,0,Cable Manual WT
8019,CA,85,2000,110,0,Cable Manual WT
8020,CA,85,2000,120,0,Cable Manual WT
8021,CA,85,2000,130,0,Cable Manual WT
8022,CA,85,2000,140,0,Cable Manual WT
8023,CA,85,2000,150,0,Cable Manual WT
8024,CA,85,2000,160,0,Cable Manual WT
8025,CA,85,2000,170,0,Cable Manual WT
8026,CA,85,2000,180,0,Cable Manual WT
8027,CA,85,2000,190,0,Cable Manual WT
8028,CA,85,2100,20,0,Cable Manual WT
8029,CA,85,2100,30,0,Cable Manual WT
8030,CA,85,2100,40,0,Cable Manual WT
8031,CA,85,2100,50,0,Cable Manual WT
8032,CA,85,2100,60,0,Cable Manual WT
8033,CA,85,2100,70,0,Cable Manual WT
8034,CA,85,2100,80,0,Cable Manual WT
8035,CA,85,2100,90,0,Cable Manual WT
8036,CA,85,2100,100,0,Cable Manual WT
8037,CA,85,2100,110,0,Cable Manual WT
8038,CA,85,2100,120,0,Cable Manual WT
8039,CA,85,2100,130,0,Cable Manual WT
8040,CA,85,2100,140,0,Cable Manual WT
8041,CA,85,2100,150,0,Cable Manual WT
8042,CA,85,2100,160,0,Cable Manual WT
8043,CA,85,2100,170,0,Cable Manual WT
8044,CA,85,2100,180,0,Cable Manual WT
8045,CA,85,2100,190,0,Cable Manual WT
8046,CA,85,2200,20,0,Cable Manual WT
8047,CA,85,2200,30,0,Cable Manual WT
8048,CA,85,2200,40,0,Cable Manual WT
8049,CA,85,2200,50,0,Cable Manual WT
8050,CA,85,2200,60,0,Cable Manual WT
8051,CA,85,2200,70,0,Cable Manual WT
8052,CA,85,2200,80,0,Cable Manual WT
8053,CA,85,2200,90,0,Cable Manual WT
8054,CA,85,2200,100,0,Cable Manual WT
8055,CA,85,2200,110,0,Cable Manual WT
8056,CA,85,2200,120,0,Cable Manual WT
8057,CA,85,2200,130,0,Cable Manual WT
8058,CA,85,2200,140,0,Cable Manual WT
8059,CA,85,2200,150,0,Cable Manual WT
8060,CA,85,2200,160,0,Cable Manual WT
8061,CA,85,2200,170,0,Cable Manual WT
8062,CA,85,2200,180,0,Cable Manual WT
8063,CA,85,2200,190,0,Cable Manual WT
8064,CA,85,2300,20,0,Cable Manual WT
8065,CA,85,2300,30,0,Cable Manual WT
8066,CA,85,2300,40,0,Cable Manual WT
8067,CA,85,2300,50,0,Cable Manual WT
8068,CA,85,2300,60,0,Cable Manual WT
8069,CA,85,2300,70,0,Cable Manual WT
8070,CA,85,2300,80,0,Cable Manual WT
8071,CA,85,2300,90,0,Cable Manual WT
8072,CA,85,2300,100,0,Cable Manual WT
8073,CA,85,2300,110,0,Cable Manual WT
8074,CA,85,2300,120,0,Cable Manual WT
8075,CA,85,2300,130,0,Cable Manual WT
8076,CA,85,2300,140,0,Cable Manual WT
8077,CA,85,2300,150,0,Cable Manual WT
8078,CA,85,2300,160,0,Cable Manual WT
8079,CA,85,2300,170,0,Cable Manual WT
8080,CA,85,2300,180,0,Cable Manual WT
8081,CA,85,2300,190,0,Cable Manual WT
8082,CA,85,2400,20,0,Cable Manual WT
8083,CA,85,2400,30,0,Cable Manual WT
8084,CA,85,2400,40,0,Cable Manual WT
8085,CA,85,2400,50,0,Cable Manual WT
8086,CA,85,2400,60,0,Cable Manual WT
8087,CA,85,2400,70,0,Cable Manual WT
8088,CA,85,2400,80,0,Cable Manual WT
8089,CA,85,2400,90,0,Cable Manual WT
8090,CA,85,2400,100,0,Cable Manual WT
8091,CA,85,2400,110,0,Cable Manual WT
8092,CA,85,2400,120,0,Cable Manual WT
8093,CA,85,2400,130,0,Cable Manual WT
8094,CA,85,2400,140,0,Cable Manual WT
8095,CA,85,2400,150,0,Cable Manual WT
8096,CA,85,2400,160,0,Cable Manual WT
8097,CA,85,2400,170,0,Cable Manual WT
8098,CA,85,2400,180,0,Cable Manual WT
8099,CA,85,2400,190,0,Cable Manual WT
8100,CA,90,0,20,0,Cable Manual WT
8101,CA,90,0,30,0,Cable Manual WT
8102,CA,90,0,40,0,Cable Manual WT
8103,CA,90,0,50,0,Cable Manual WT
8104,CA,90,0,60,0,Cable Manual WT
8105,CA,90,0,70,0,Cable Manual WT
8106,CA,90,0,80,0,Cable Manual WT
8107,CA,90,0,90,0,Cable Manual WT
8108,CA,90,0,100,0,Cable Manual WT
8109,CA,90,0,110,0,Cable Manual WT
8110,CA,90,0,120,0,Cable Manual WT
8111,CA,90,0,130,0,Cable Manual WT
8112,CA,90,0,140,0,Cable Manual WT
8113,CA,90,0,150,0,Cable Manual WT
8114,CA,90,0,160,0,Cable Manual WT
8115,CA,90,0,170,0,Cable Manual WT
8116,CA,90,0,180,0,Cable Manual WT
8117,CA,90,0,190,0,Cable Manual WT
8118,CA,90,100,20,0,Cable Manual WT
8119,CA,90,100,30,0,Cable Manual WT
8120,CA,90,100,40,0,Cable Manual WT
8121,CA,90,100,50,0,Cable Manual WT
8122,CA,90,100,60,0,Cable Manual WT
8123,CA,90,100,70,0,Cable Manual WT
8124,CA,90,100,80,0,Cable Manual WT
8125,CA,90,100,90,0,Cable Manual WT
8126,CA,90,100,100,0,Cable Manual WT
8127,CA,90,100,110,0,Cable Manual WT
8128,CA,90,100,120,0,Cable Manual WT
8129,CA,90,100,130,0,Cable Manual WT
8130,CA,90,100,140,0,Cable Manual WT
8131,CA,90,100,150,0,Cable Manual WT
8132,CA,90,100,160,0,Cable Manual WT
8133,CA,90,100,170,0,Cable Manual WT
8134,CA,90,100,180,0,Cable Manual WT
8135,CA,90,100,190,0,Cable Manual WT
8136,CA,90,200,20,0,Cable Manual WT
8137,CA,90,200,30,0,Cable Manual WT
8138,CA,90,200,40,0,Cable Manual WT
8139,CA,90,200,50,0,Cable Manual WT
8140,CA,90,200,60,0,Cable Manual WT
8141,CA,90,200,70,0,Cable Manual WT
8142,CA,90,200,80,0,Cable Manual WT
8143,CA,90,200,90,0,Cable Manual WT
8144,CA,90,200,100,0,Cable Manual WT
8145,CA,90,200,110,0,Cable Manual WT
8146,CA,90,200,120,0,Cable Manual WT
8147,CA,90,200,130,0,Cable Manual WT
8148,CA,90,200,140,0,Cable Manual WT
8149,CA,90,200,150,0,Cable Manual WT
8150,CA,90,200,160,0,Cable Manual WT
8151,CA,90,200,170,0,Cable Manual WT
8152,CA,90,200,180,0,Cable Manual WT
8153,CA,90,200,190,0,Cable Manual WT
8154,CA,90,300,20,0,Cable Manual WT
8155,CA,90,300,30,0,Cable Manual WT
8156,CA,90,300,40,0,Cable Manual WT
8157,CA,90,300,50,0,Cable Manual WT
8158,CA,90,300,60,0,Cable Manual WT
8159,CA,90,300,70,0,Cable Manual WT
8160,CA,90,300,80,0,Cable Manual WT
8161,CA,90,300,90,0,Cable Manual WT
8162,CA,90,300,100,0,Cable Manual WT
8163,CA,90,300,110,0,Cable Manual WT
8164,CA,90,300,120,0,Cable Manual WT
8165,CA,90,300,130,0,Cable Manual WT
8166,CA,90,300,140,0,Cable Manual WT
8167,CA,90,300,150,0,Cable Manual WT
8168,CA,90,300,160,0,Cable Manual WT
8169,CA,90,300,170,0,Cable Manual WT
8170,CA,90,300,180,0,Cable Manual WT
8171,CA,90,300,190,0,Cable Manual WT
8172,CA,90,400,20,0,Cable Manual WT
8173,CA,90,400,30,0,Cable Manual WT
8174,CA,90,400,40,0,Cable Manual WT
8175,CA,90,400,50,0,Cable Manual WT
8176,CA,90,400,60,0,Cable Manual WT
8177,CA,90,400,70,0,Cable Manual WT
8178,CA,90,400,80,0,Cable Manual WT
8179,CA,90,400,90,0,Cable Manual WT
8180,CA,90,400,100,0,Cable Manual WT
8181,CA,90,400,110,0,Cable Manual WT
8182,CA,90,400,120,0,Cable Manual WT
8183,CA,90,400,130,0,Cable Manual WT
8184,CA,90,400,140,0,Cable Manual WT
8185,CA,90,400,150,0,Cable Manual WT
8186,CA,90,400,160,0,Cable Manual WT
8187,CA,90,400,170,0,Cable Manual WT
8188,CA,90,400,180,0,Cable Manual WT
8189,CA,90,400,190,0,Cable Manual WT
8190,CA,90,500,20,0,Cable Manual WT
8191,CA,90,500,30,0,Cable Manual WT
8192,CA,90,500,40,0,Cable Manual WT
8193,CA,90,500,50,0,Cable Manual WT
8194,CA,90,500,60,0,Cable Manual WT
8195,CA,90,500,70,0,Cable Manual WT
8196,CA,90,500,80,0,Cable Manual WT
8197,CA,90,500,90,0,Cable Manual WT
8198,CA,90,500,100,0,Cable Manual WT
8199,CA,90,500,110,0,Cable Manual WT
8200,CA,90,500,120,0,Cable Manual WT
8201,CA,90,500,130,0,Cable Manual WT
8202,CA,90,500,140,0,Cable Manual WT
8203,CA,90,500,150,0,Cable Manual WT
8204,CA,90,500,160,0,Cable Manual WT
8205,CA,90,500,170,0,Cable Manual WT
8206,CA,90,500,180,0,Cable Manual WT
8207,CA,90,500,190,0,Cable Manual WT
8208,CA,90,600,20,0,Cable Manual WT
8209,CA,90,600,30,0,Cable Manual WT
8210,CA,90,600,40,0,Cable Manual WT
8211,CA,90,600,50,0,Cable Manual WT
8212,CA,90,600,60,0,Cable Manual WT
8213,CA,90,600,70,0,Cable Manual WT
8214,CA,90,600,80,0,Cable Manual WT
8215,CA,90,600,90,0,Cable Manual WT
8216,CA,90,600,100,0,Cable Manual WT
8217,CA,90,600,110,0,Cable Manual WT
8218,CA,90,600,120,0,Cable Manual WT
8219,CA,90,600,130,0,Cable Manual WT
8220,CA,90,600,140,0,Cable Manual WT
8221,CA,90,600,150,0,Cable Manual WT
8222,CA,90,600,160,0,Cable Manual WT
8223,CA,90,600,170,0,Cable Manual WT
8224,CA,90,600,180,0,Cable Manual WT
8225,CA,90,600,190,0,Cable Manual WT
8226,CA,90,700,20,0,Cable Manual WT
8227,CA,90,700,30,0,Cable Manual WT
8228,CA,90,700,40,0,Cable Manual WT
8229,CA,90,700,50,0,Cable Manual WT
8230,CA,90,700,60,0,Cable Manual WT
8231,CA,90,700,70,0,Cable Manual WT
8232,CA,90,700,80,0,Cable Manual WT
8233,CA,90,700,90,0,Cable Manual WT
8234,CA,90,700,100,0,Cable Manual WT
8235,CA,90,700,110,0,Cable Manual WT
8236,CA,90,700,120,0,Cable Manual WT
8237,CA,90,700,130,0,Cable Manual WT
8238,CA,90,700,140,0,Cable Manual WT
8239,CA,90,700,150,0,Cable Manual WT
8240,CA,90,700,160,0,Cable Manual WT
8241,CA,90,700,170,0,Cable Manual WT
8242,CA,90,700,180,0,Cable Manual WT
8243,CA,90,700,190,0,Cable Manual WT
8244,CA,90,800,20,0,Cable Manual WT
8245,CA,90,800,30,0,Cable Manual WT
8246,CA,90,800,40,0,Cable Manual WT
8247,CA,90,800,50,0,Cable Manual WT
8248,CA,90,800,60,0,Cable Manual WT
8249,CA,90,800,70,0,Cable Manual WT
8250,CA,90,800,80,0,Cable Manual WT
8251,CA,90,800,90,0,Cable Manual WT
8252,CA,90,800,100,0,Cable Manual WT
8253,CA,90,800,110,0,Cable Manual WT
8254,CA,90,800,120,0,Cable Manual WT
8255,CA,90,800,130,0,Cable Manual WT
8256,CA,90,800,140,0,Cable Manual WT
8257,CA,90,800,150,0,Cable Manual WT
8258,CA,90,800,160,0,Cable Manual WT
8259,CA,90,800,170,0,Cable Manual WT
8260,CA,90,800,180,0,Cable Manual WT
8261,CA,90,800,190,0,Cable Manual WT
8262,CA,90,900,20,0,Cable Manual WT
8263,CA,90,900,30,0,Cable Manual WT
8264,CA,90,900,40,0,Cable Manual WT
8265,CA,90,900,50,0,Cable Manual WT
8266,CA,90,900,60,0,Cable Manual WT
8267,CA,90,900,70,0,Cable Manual WT
8268,CA,90,900,80,0,Cable Manual WT
8269,CA,90,900,90,0,Cable Manual WT
8270,CA,90,900,100,0,Cable Manual WT
8271,CA,90,900,110,0,Cable Manual WT
8272,CA,90,900,120,0,Cable Manual WT
8273,CA,90,900,130,0,Cable Manual WT
8274,CA,90,900,140,0,Cable Manual WT
8275,CA,90,900,150,0,Cable Manual WT
8276,CA,90,900,160,0,Cable Manual WT
8277,CA,90,900,170,0,Cable Manual WT
8278,CA,90,900,180,0,Cable Manual WT
8279,CA,90,900,190,0,Cable Manual WT
8280,CA,90,1000,20,0,Cable Manual WT
8281,CA,90,1000,30,0,Cable Manual WT
8282,CA,90,1000,40,0,Cable Manual WT
8283,CA,90,1000,50,0,Cable Manual WT
8284,CA,90,1000,60,0,Cable Manual WT
8285,CA,90,1000,70,0,Cable Manual WT
8286,CA,90,1000,80,0,Cable Manual WT
8287,CA,90,1000,90,0,Cable Manual WT
8288,CA,90,1000,100,0,Cable Manual WT
8289,CA,90,1000,110,0,Cable Manual WT
8290,CA,90,1000,120,0,Cable Manual WT
8291,CA,90,1000,130,0,Cable Manual WT
8292,CA,90,1000,140,0,Cable Manual WT
8293,CA,90,1000,150,0,Cable Manual WT
8294,CA,90,1000,160,0,Cable Manual WT
8295,CA,90,1000,170,0,Cable Manual WT
8296,CA,90,1000,180,0,Cable Manual WT
8297,CA,90,1000,190,0,Cable Manual WT
8298,CA,90,1100,20,0,Cable Manual WT
8299,CA,90,1100,30,0,Cable Manual WT
8300,CA,90,1100,40,0,Cable Manual WT
8301,CA,90,1100,50,0,Cable Manual WT
8302,CA,90,1100,60,0,Cable Manual WT
8303,CA,90,1100,70,0,Cable Manual WT
8304,CA,90,1100,80,0,Cable Manual WT
8305,CA,90,1100,90,0,Cable Manual WT
8306,CA,90,1100,100,0,Cable Manual WT
8307,CA,90,1100,110,0,Cable Manual WT
8308,CA,90,1100,120,0,Cable Manual WT
8309,CA,90,1100,130,0,Cable Manual WT
8310,CA,90,1100,140,0,Cable Manual WT
8311,CA,90,1100,150,0,Cable Manual WT
8312,CA,90,1100,160,0,Cable Manual WT
8313,CA,90,1100,170,0,Cable Manual WT
8314,CA,90,1100,180,0,Cable Manual WT
8315,CA,90,1100,190,0,Cable Manual WT
8316,CA,90,1200,20,0,Cable Manual WT
8317,CA,90,1200,30,0,Cable Manual WT
8318,CA,90,1200,40,0,Cable Manual WT
8319,CA,90,1200,50,0,Cable Manual WT
8320,CA,90,1200,60,0,Cable Manual WT
8321,CA,90,1200,70,0,Cable Manual WT
8322,CA,90,1200,80,0,Cable Manual WT
8323,CA,90,1200,90,0,Cable Manual WT
8324,CA,90,1200,100,0,Cable Manual WT
8325,CA,90,1200,110,0,Cable Manual WT
8326,CA,90,1200,120,0,Cable Manual WT
8327,CA,90,1200,130,0,Cable Manual WT
8328,CA,90,1200,140,0,Cable Manual WT
8329,CA,90,1200,150,0,Cable Manual WT
8330,CA,90,1200,160,0,Cable Manual WT
8331,CA,90,1200,170,0,Cable Manual WT
8332,CA,90,1200,180,0,Cable Manual WT
8333,CA,90,1200,190,0,Cable Manual WT
8334,CA,90,1300,20,0,Cable Manual WT
8335,CA,90,1300,30,0,Cable Manual WT
8336,CA,90,1300,40,0,Cable Manual WT
8337,CA,90,1300,50,0,Cable Manual WT
8338,CA,90,1300,60,0,Cable Manual WT
8339,CA,90,1300,70,0,Cable Manual WT
8340,CA,90,1300,80,0,Cable Manual WT
8341,CA,90,1300,90,0,Cable Manual WT
8342,CA,90,1300,100,0,Cable Manual WT
8343,CA,90,1300,110,0,Cable Manual WT
8344,CA,90,1300,120,0,Cable Manual WT
8345,CA,90,1300,130,0,Cable Manual WT
8346,CA,90,1300,140,0,Cable Manual WT
8347,CA,90,1300,150,0,Cable Manual WT
8348,CA,90,1300,160,0,Cable Manual WT
8349,CA,90,1300,170,0,Cable Manual WT
8350,CA,90,1300,180,0,Cable Manual WT
8351,CA,90,1300,190,0,Cable Manual WT
8352,CA,90,1400,20,0,Cable Manual WT
8353,CA,90,1400,30,0,Cable Manual WT
8354,CA,90,1400,40,0,Cable Manual WT
8355,CA,90,1400,50,0,Cable Manual WT
8356,CA,90,1400,60,0,Cable Manual WT
8357,CA,90,1400,70,0,Cable Manual WT
8358,CA,90,1400,80,0,Cable Manual WT
8359,CA,90,1400,90,0,Cable Manual WT
8360,CA,90,1400,100,0,Cable Manual WT
8361,CA,90,1400,110,0,Cable Manual WT
8362,CA,90,1400,120,0,Cable Manual WT
8363,CA,90,1400,130,0,Cable Manual WT
8364,CA,90,1400,140,0,Cable Manual WT
8365,CA,90,1400,150,0,Cable Manual WT
8366,CA,90,1400,160,0,Cable Manual WT
8367,CA,90,1400,170,0,Cable Manual WT
8368,CA,90,1400,180,0,Cable Manual WT
8369,CA,90,1400,190,0,Cable Manual WT
8370,CA,90,1500,20,0,Cable Manual WT
8371,CA,90,1500,30,0,Cable Manual WT
8372,CA,90,1500,40,0,Cable Manual WT
8373,CA,90,1500,50,0,Cable Manual WT
8374,CA,90,1500,60,0,Cable Manual WT
8375,CA,90,1500,70,0,Cable Manual WT
8376,CA,90,1500,80,0,Cable Manual WT
8377,CA,90,1500,90,0,Cable Manual WT
8378,CA,90,1500,100,0,Cable Manual WT
8379,CA,90,1500,110,0,Cable Manual WT
8380,CA,90,1500,120,0,Cable Manual WT
8381,CA,90,1500,130,0,Cable Manual WT
8382,CA,90,1500,140,0,Cable Manual WT
8383,CA,90,1500,150,0,Cable Manual WT
8384,CA,90,1500,160,0,Cable Manual WT
8385,CA,90,1500,170,0,Cable Manual WT
8386,CA,90,1500,180,0,Cable Manual WT
8387,CA,90,1500,190,0,Cable Manual WT
8388,CA,90,1600,20,0,Cable Manual WT
8389,CA,90,1600,30,0,Cable Manual WT
8390,CA,90,1600,40,0,Cable Manual WT
8391,CA,90,1600,50,0,Cable Manual WT
8392,CA,90,1600,60,0,Cable Manual WT
8393,CA,90,1600,70,0,Cable Manual WT
8394,CA,90,1600,80,0,Cable Manual WT
8395,CA,90,1600,90,0,Cable Manual WT
8396,CA,90,1600,100,0,Cable Manual WT
8397,CA,90,1600,110,0,Cable Manual WT
8398,CA,90,1600,120,0,Cable Manual WT
8399,CA,90,1600,130,0,Cable Manual WT
8400,CA,90,1600,140,0,Cable Manual WT
8401,CA,90,1600,150,0,Cable Manual WT
8402,CA,90,1600,160,0,Cable Manual WT
8403,CA,90,1600,170,0,Cable Manual WT
8404,CA,90,1600,180,0,Cable Manual WT
8405,CA,90,1600,190,0,Cable Manual WT
8406,CA,90,1700,20,0,Cable Manual WT
8407,CA,90,1700,30,0,Cable Manual WT
8408,CA,90,1700,40,0,Cable Manual WT
8409,CA,90,1700,50,0,Cable Manual WT
8410,CA,90,1700,60,0,Cable Manual WT
8411,CA,90,1700,70,0,Cable Manual WT
8412,CA,90,1700,80,0,Cable Manual WT
8413,CA,90,1700,90,0,Cable Manual WT
8414,CA,90,1700,100,0,Cable Manual WT
8415,CA,90,1700,110,0,Cable Manual WT
8416,CA,90,1700,120,0,Cable Manual WT
8417,CA,90,1700,130,0,Cable Manual WT
8418,CA,90,1700,140,0,Cable Manual WT
8419,CA,90,1700,150,0,Cable Manual WT
8420,CA,90,1700,160,0,Cable Manual WT
8421,CA,90,1700,170,0,Cable Manual WT
8422,CA,90,1700,180,0,Cable Manual WT
8423,CA,90,1700,190,0,Cable Manual WT
8424,CA,90,1800,20,0,Cable Manual WT
8425,CA,90,1800,30,0,Cable Manual WT
8426,CA,90,1800,40,0,Cable Manual WT
8427,CA,90,1800,50,0,Cable Manual WT
8428,CA,90,1800,60,0,Cable Manual WT
8429,CA,90,1800,70,0,Cable Manual WT
8430,CA,90,1800,80,0,Cable Manual WT
8431,CA,90,1800,90,0,Cable Manual WT
8432,CA,90,1800,100,0,Cable Manual WT
8433,CA,90,1800,110,0,Cable Manual WT
8434,CA,90,1800,120,0,Cable Manual WT
8435,CA,90,1800,130,0,Cable Manual WT
8436,CA,90,1800,140,0,Cable Manual WT
8437,CA,90,1800,150,0,Cable Manual WT
8438,CA,90,1800,160,0,Cable Manual WT
8439,CA,90,1800,170,0,Cable Manual WT
8440,CA,90,1800,180,0,Cable Manual WT
8441,CA,90,1800,190,0,Cable Manual WT
8442,CA,90,1900,20,0,Cable Manual WT
8443,CA,90,1900,30,0,Cable Manual WT
8444,CA,90,1900,40,0,Cable Manual WT
8445,CA,90,1900,50,0,Cable Manual WT
8446,CA,90,1900,60,0,Cable Manual WT
8447,CA,90,1900,70,0,Cable Manual WT
8448,CA,90,1900,80,0,Cable Manual WT
8449,CA,90,1900,90,0,Cable Manual WT
8450,CA,90,1900,100,0,Cable Manual WT
8451,CA,90,1900,110,0,Cable Manual WT
8452,CA,90,1900,120,0,Cable Manual WT
8453,CA,90,1900,130,0,Cable Manual WT
8454,CA,90,1900,140,0,Cable Manual WT
8455,CA,90,1900,150,0,Cable Manual WT
8456,CA,90,1900,160,0,Cable Manual WT
8457,CA,90,1900,170,0,Cable Manual WT
8458,CA,90,1900,180,0,Cable Manual WT
8459,CA,90,1900,190,0,Cable Manual WT
8460,CA,90,2000,20,0,Cable Manual WT
8461,CA,90,2000,30,0,Cable Manual WT
8462,CA,90,2000,40,0,Cable Manual WT
8463,CA,90,2000,50,0,Cable Manual WT
8464,CA,90,2000,60,0,Cable Manual WT
8465,CA,90,2000,70,0,Cable Manual WT
8466,CA,90,2000,80,0,Cable Manual WT
8467,CA,90,2000,90,0,Cable Manual WT
8468,CA,90,2000,100,0,Cable Manual WT
8469,CA,90,2000,110,0,Cable Manual WT
8470,CA,90,2000,120,0,Cable Manual WT
8471,CA,90,2000,130,0,Cable Manual WT
