"gid","bus_number","bus_name","long_name","voltage","bus_type","area","county","state","loc_code","source","entity_id","layer_id","the_geom"
2717,24216,"VILLA PK","24216_VILLA PK",66,"LOAD","SOCALIF","Orange","CA","1","Previously Mapped Substation; Aerial Imagery",1204005,2345,"0101000020E6100000CBF78C4468755DC0DE9046054EE84040"
2692,24185,"SERRAN2T","24185_SERRAN2T",13.8,"LOAD","SOCALIF","Orange","CA","1","Previously Mapped Substation; Aerial Imagery",1203980,2345,"0101000020E6100000249A40118B725DC0B6BDDD921CEA4040"
2792,24427,"WILSONA","24427_WILSONA",66,"LOAD","SOCALIF","Los Angeles","CA","1","Previously Mapped Substation; Aerial Imagery",1204080,2345,"0101000020E6100000679B1BD3136E5DC03CDA38622D4A4140"
2541,24024,"CHINO","24024_CHINO",66,"LOAD","SOCALIF","San Bernardino","CA","1","Previously Mapped Substation; Aerial Imagery",1203816,2345,"0101000020E6100000E8F692C6686B5DC0DAC87553CAFF4040"
2624,24111,"PADUA","24111_PADUA",66,"LOAD","SOCALIF","San Bernardino","CA","1","Previously Mapped Substation; Aerial Imagery",1203907,2345,"0101000020E6100000DB6D179AEB685DC00C01C0B1670F4140"
3100,25655,"VIEJO66","25655_VIEJO66",66,"LOAD","SOCALIF","Orange","CA","4","Ventyx Research",1204392,2345,"0101000020E61000000FBA84436F675DC0429946938BD74040"
2488,22836,"TALEGA","22836_TALEGA",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203763,2345,"0101000020E6100000083A5AD592645DC05F0839EFFFB94040"
2301,22156,"CRSTNTS","22156_CRSTNTS",69,"LOAD","SANDIEGO","Orange","CA","1","Previously Mapped Substation; Aerial Imagery",1203576,2345,"0101000020E61000007AE1CE8591645DC0C5E6E3DA50BB4040"
2690,24181,"MIRLOM4T","24181_MIRLOM4T",13.8,"LOAD","SOCALIF","San Bernardino","CA","1","Previously Mapped Substation; Aerial Imagery",1203978,2345,"0101000020E6100000DC80CF0F23645DC0A0C03BF9F4004140"
2358,22368,"JAP MESA","22368_JAP MESA",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203633,2345,"0101000020E6100000357D76C075635DC0A96917D34CAF4040"
2549,24032,"AMERON","24032_AMERON",66,"LOAD","SOCALIF","San Bernardino","CA","1","Previously Mapped Substation; Aerial Imagery",1203824,2345,"0101000020E6100000C02154A9D9615DC071ADF6B0170C4140"
3041,25421,"ETI MWD","25421_ETI MWD",66,"LOAD","SOCALIF","San Bernardino","CA","1","Previously Mapped Substation; Aerial Imagery",1204333,2345,"0101000020E61000007FA4880CAB615DC091477023650B4140"
2373,22400,"LASPULGS","22400_LASPULGS",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203648,2345,"0101000020E6100000459F8F32E25D5DC0DD7A4D0F0AA84040"
2352,22348,"HORNO TP","22348_HORNO TP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203627,2345,"0101000020E6100000F2B1BB40495D5DC0357A354069B04040"
2478,22804,"STUART","22804_STUART",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203753,2345,"0101000020E6100000EB8EC536A95A5DC0373811FDDAA04040"
2960,24785,"SEARLES","24785_SEARLES",34.5,"LOAD","SOCALIF","San Bernardino","CA","1","Previously Mapped Substation; Aerial Imagery",1204248,2345,"0101000020E61000008D63247B84595DC0028063CF9ED94140"
2418,22584,"OCEANSDE","22584_OCEANSDE",69,"LOAD","SANDIEGO","San Diego","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1203693,2345,"0101000020E61000005854C4E924585DC09604A8A965994040"
2695,24191,"LUGO  1T","24191_LUGO  1T",13.8,"LOAD","SOCALIF","San Bernardino","CA","1","Previously Mapped Substation; Aerial Imagery",1203983,2345,"0101000020E610000004029D499B575DC0D769A4A5F22E4140"
2441,22640,"PENDLETN","22640_PENDLETN",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203716,2345,"0101000020E610000061C614AC71555DC0A48E8EAB91A74040"
2459,22708,"SANLUSRY","22708_SANLUSRY",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203734,2345,"0101000020E6100000ED7F80B56A555DC06FBDA607059B4040"
2408,22524,"MORHILTP","22524_MORHILTP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203683,2345,"0101000020E6100000965CC5E237535DC05308E41247A04040"
2326,22252,"ENCNITAS","22252_ENCNITAS",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203601,2345,"0101000020E6100000F6B52E3542525DC01B9FC9FE79864040"
2371,22392,"LA JOLLA","22392_LA JOLLA",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203646,2345,"0101000020E610000055C03DCF9F515DC0909E2287886B4040"
2302,22160,"DEL MAR","22160_DEL MAR",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203577,2345,"0101000020E61000005512D90759505DC08C153598867D4040"
2262,22016,"AVCADOTP","22016_AVCADOTP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203537,2345,"0101000020E61000001DAA29C93A505DC0B9FB1C1F2DAA4040"
2263,22020,"AVOCADO","22020_AVOCADO",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203538,2345,"0101000020E6100000431CEBE236505DC08693347F4CAF4040"
2383,22442,"MELRSETP","22442_MELRSETP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203658,2345,"0101000020E61000005857056A31505DC0C82764E76D9A4040"
2435,22620,"PACFCBCH","22620_PACFCBCH",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203710,2345,"0101000020E6100000F31FD26F5F4F5DC0EB724A404C664040"
2493,22856,"TOREYPNS","22856_TOREYPNS",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203768,2345,"0101000020E6100000B96FB54E5C4F5DC0D21A834E08734040"
2715,24214,"SANBRDNO","24214_SANBRDNO",66,"LOAD","SOCALIF","San Bernardino","CA","1","Previously Mapped Substation; Aerial Imagery",1204003,2345,"0101000020E610000090882991444F5DC07D957CEC2E0A4140"
2456,22696,"ROSE CYN","22696_ROSE CYN",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203731,2345,"0101000020E61000000D8AE6012C4F5DC00CE8853B176C4040"
2405,22512,"MONSRATE","22512_MONSRATE",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203680,2345,"0101000020E61000007497C459114F5DC06DA983BC1EAA4040"
2311,22196,"DUNHILL","22196_DUNHILL",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203586,2345,"0101000020E6100000912C6002B74E5DC0A86F99D365734040"
2495,22864,"UCM","22864_UCM",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203770,2345,"0101000020E6100000349E08E23C4E5DC064B14D2A1A714040"
2417,22581,"NORTHCTY","22581_NORTHCTY",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203692,2345,"0101000020E61000000E87A5811F4E5DC085B2F0F5B57A4040"
2307,22180,"DOUBLET","22180_DOUBLET",69,"LOAD","SANDIEGO","San Diego","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1203582,2345,"0101000020E61000004DBA2D910B4E5DC0F77475C762754040"
2442,22644,"PENSQTOS","22644_PENSQTOS",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203717,2345,"0101000020E6100000E04A766C044E5DC06458C51B99754040"
2345,22316,"GENESEE","22316_GENESEE",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203620,2345,"0101000020E6100000617138F3AB4D5DC0069E7B0F97704040"
2292,22136,"CLAIRMNT","22136_CLAIRMNT",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203567,2345,"0101000020E6100000AE9CBD33DA4C5DC04910AE8042714040"
2453,22685,"R.SNTTP1","22685_R.SNTTP1",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203728,2345,"0101000020E6100000F168E388B54C5DC022C66B5ED5814040"
2420,22592,"OLD TOWN","22592_OLD TOWN",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203695,2345,"0101000020E61000008411FB04504C5DC040A4DFBE0E624040"
2293,22140,"CLARMTTP","22140_CLARMTTP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203568,2345,"0101000020E6100000AE2D3C2F154C5DC0B8239C16BC6E4040"
2368,22380,"KETTNER","22380_KETTNER",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203643,2345,"0101000020E6100000917F66101F4B5DC0388600E0D85D4040"
2294,22144,"CORONADO","22144_CORONADO",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203569,2345,"0101000020E61000002310AFEB174B5DC00070ECD973594040"
2384,22444,"MESA RIM","22444_MESA RIM",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203659,2345,"0101000020E610000037E33444154B5DC094A12AA6D2734040"
2264,22024,"B","22024_B",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203539,2345,"0101000020E6100000A3224E27D94A5DC0EEB3CA4C695B4040"
2400,22492,"MIRAMRTP","22492_MIRAMRTP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203675,2345,"0101000020E6100000A1F5F065A24A5DC0E08442041C704040"
2340,22296,"FENTONTP","22296_FENTONTP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203615,2345,"0101000020E610000041BB438A014A5DC06A12BC218D724040"
2687,24175,"VALLEY4T","24175_VALLEY4T",13.8,"LOAD","SOCALIF","Riverside","CA","1","Previously Mapped Substation; Aerial Imagery",1203975,2345,"0101000020E6100000A0DD21C5004A5DC07C48F8DEDFDE4040"
2497,22868,"URBAN","22868_URBAN",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203772,2345,"0101000020E610000029AE2AFBAE495DC01C45D61A4A5B4040"
2344,22312,"GENDYNTP","22312_GENDYNTP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203619,2345,"0101000020E61000003A7AFCDEA6495DC0A27DACE0B7694040"
2378,22420,"MAIN ST","22420_MAIN ST",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203653,2345,"0101000020E61000006B2A8BC22E495DC08D614ED026594040"
2457,22700,"SAMPSON","22700_SAMPSON",69,"LOAD","SANDIEGO","San Diego","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1203732,2345,"0101000020E610000096253ACB2C495DC00EF62686E4584040"
2370,22388,"KYOCRATP","22388_KYOCRATP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1203645,2345,"0101000020E6100000245E9ECE15495DC0FA0B3D62F4684040"
2367,22379,"KEAMDGT3","22379_KEAMDGT3",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1203642,2345,"0101000020E6100000664F029B73485DC09E08E23C9C6A4040"
2424,22603,"LKHODGES","22603_LKHODGES",69,"LOAD","SANDIEGO","San Diego","CA","2","Previously Mapped Substation; Previously Mapped Plant; Ventyx Research",1203699,2345,"0101000020E61000000395F1EF33485DC0BDE3141DC9854040"
2395,22480,"MIRAMAR","22480_MIRAMAR",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1203670,2345,"0101000020E6100000656D533C2E485DC00745F30016734040"
2336,22276,"F","22276_F",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203611,2345,"0101000020E6100000AB2688BA0F485DC0E2E47E87A2604040"
2415,22556,"NAVSTMTR","22556_NAVSTMTR",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203690,2345,"0101000020E6100000852348A5D8475DC0BF2A172AFF564040"
2423,22602,"OMWD","22602_OMWD",69,"LOAD","SANDIEGO","San Diego","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1203698,2345,"0101000020E61000006C76A4FACE475DC08BC6DADFD9884040"
2306,22176,"DIVISNGT","22176_DIVISNGT",12.5,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203581,2345,"0101000020E610000023BDA8DDAF475DC0F294D5743D574040"
2507,22910,"CALPK_ES","22910_CALPK_ES",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203782,2345,"0101000020E6100000D591239D81475DC00726378AAC8F4040"
2329,22258,"ES GEN","22258_ES GEN",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203604,2345,"0101000020E6100000E8F9D34675475DC0776A2E3718904040"
2467,22756,"SCRIPPS","22756_SCRIPPS",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203742,2345,"0101000020E610000014CC988235475DC0BA85AE44A0744040"
2436,22624,"PALA","22624_PALA",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203711,2345,"0101000020E6100000892991442F475DC063D34A2190AD4040"
2499,22872,"WABASH","22872_WABASH",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203774,2345,"0101000020E6100000F33D23111A475DC00D52F014725D4040"
2414,22548,"NATNLCTY","22548_NATNLCTY",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203689,2345,"0101000020E61000002EC55565DF465DC0B01D8CD827564040"
2406,22516,"MONTGMRY","22516_MONTGMRY",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203681,2345,"0101000020E61000004660AC6F60465DC0CB811E6ADB504040"
2353,22352,"IMPRLBCH","22352_IMPRLBCH",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203628,2345,"0101000020E6100000950ED6FF39465DC0CD751A69A94A4040"
2271,22060,"BERNDOTP","22060_BERNDOTP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203546,2345,"0101000020E6100000CDCEA2772A465DC0B0FECF61BE824040"
2335,22272,"ESCO","22272_ESCO",69,"LOAD","SANDIEGO","San Diego","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1203610,2345,"0101000020E610000070B0373124465DC0FDF84B8BFA8E4040"
2469,22768,"SOUTHBAY","22768_SOUTHBAY",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203744,2345,"0101000020E61000004A07EBFF1C465DC081971936CA4E4040"
2482,22820,"SWEETWTR","22820_SWEETWTR",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203757,2345,"0101000020E610000082397AFCDE455DC07289230F44544040"
2338,22288,"FELICITA","22288_FELICITA",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203613,2345,"0101000020E6100000EF004F5AB8455DC0919A7631CD8E4040"
2316,22216,"ELLIOTT","22216_ELLIOTT",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203591,2345,"0101000020E6100000AF42CA4FAA455DC07A56D28A6F684040"
2374,22404,"LILAC","22404_LILAC",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203649,2345,"0101000020E61000001EC022BF7E455DC0B858518369A04040"
2477,22800,"STREAMVW","22800_STREAMVW",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203752,2345,"0101000020E6100000FCE1E7BF07455DC01900AAB8715F4040"
2450,22676,"R.CARMEL","22676_R.CARMEL",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203725,2345,"0101000020E6100000C7832D76FB445DC03FE1ECD6327F4040"
2261,22012,"ASH   TP","22012_ASH   TP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203536,2345,"0101000020E6100000A18499B67F445DC09A93179980914040"
2260,22009,"ARTESN","22009_ARTESN",69,"LOAD","SANDIEGO","San Diego","CA","4","Ventyx Research",1203535,2345,"0101000020E61000009DF6949C13445DC08BA548BE127C4040"
2429,22608,"OTAY  TP","22608_OTAY  TP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203704,2345,"0101000020E61000008A213999B8435DC0D3872EA86F4B4040"
2434,22618,"MMC_OY","22618_MMC_OY",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203709,2345,"0101000020E6100000C2323674B3435DC039D6C56D344C4040"
2440,22636,"PARADISE","22636_PARADISE",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203715,2345,"0101000020E6100000AA7D3A1E33435DC025B20FB22C5A4040"
2291,22132,"CHOLLAS","22132_CHOLLAS",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203566,2345,"0101000020E610000034D6FECEF6425DC09A7D1EA33C5F4040"
2447,22664,"POMERADO","22664_POMERADO",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203722,2345,"0101000020E6100000E7C3B30419425DC05401F73C7F784040"
2500,22876,"WARCYNTP","22876_WARCYNTP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203775,2345,"0101000020E6100000A9A44E4013425DC005C24EB16A824040"
2448,22668,"POWAY","22668_POWAY",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203723,2345,"0101000020E61000006B82A8FB00425DC02F185C73477D4040"
2484,22828,"SYCAMORE","22828_SYCAMORE",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203759,2345,"0101000020E610000055DCB8C5FC415DC0664CC11A67754040"
2481,22816,"SUNYSIDE","22816_SUNYSIDE",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203756,2345,"0101000020E61000001AA721AAF0415DC0950ED6FF39544040"
2466,22740,"SANYSDRO","22740_SANYSDRO",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203741,2345,"0101000020E6100000BAF3C473B6415DC06B65C22FF5474040"
2498,22870,"VALCNTR","22870_VALCNTR",69,"LOAD","SANDIEGO","San Diego","CA","3","Previously Mapped Substation; Company Maps; Ventyx Research",1203773,2345,"0101000020E6100000A1F31ABB44415DC017821C94309D4040"
2476,22796,"SPRNGVLY","22796_SPRNGVLY",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203751,2345,"0101000020E6100000EF5696E82C405DC024B726DD965E4040"
2501,22880,"WARENCYN","22880_WARENCYN",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203776,2345,"0101000020E61000001990BDDEFD3F5DC087C267EBE0824040"
2342,22306,"GARFIELD","22306_GARFIELD",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203617,2345,"0101000020E6100000FD84B35BCB3F5DC03F8EE6C8CA654040"
2386,22452,"MIGUEL","22452_MIGUEL",12,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203661,2345,"0101000020E610000083F8C08EFF3E5DC0F2B22616F8564040"
2314,22208,"EL CAJON","22208_EL CAJON",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203589,2345,"0101000020E6100000069CA564393E5DC043E38920CE654040"
2298,22151,"CALPK_EC","22151_CALPK_EC",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Previously Mapped Plant; Aerial Imagery",1203573,2345,"0101000020E610000014CC9882353E5DC073F22213F0654040"
2454,22688,"RINCON","22688_RINCON",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203729,2345,"0101000020E6100000A26131EA5A3D5DC07E3672DD94A44040"
2357,22364,"JAMACHA","22364_JAMACHA",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203632,2345,"0101000020E6100000378B170B433D5DC00400C79E3D5F4040"
2275,22073,"LRKSP_BD","22073_LRKSP_BD",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203550,2345,"0101000020E610000037195586713C5DC0A46E675F79484040"
2506,22906,"CALPK_BD","22906_CALPK_BD",69,"LOAD","SANDIEGO","San Diego","CA","2","Previously Mapped Substation; Previously Mapped Plant; Ventyx Research",1203781,2345,"0101000020E6100000632B685A623C5DC0240A2DEBFE474040"
2432,22616,"OTAYLKTP","22616_OTAYLKTP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203707,2345,"0101000020E610000058FFE7305F3B5DC092E68F696D4C4040"
2349,22336,"GRANITE","22336_GRANITE",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203624,2345,"0101000020E6100000AF2479AEEF3A5DC07008556AF6664040"
2375,22408,"LOSCOCHS","22408_LOSCOCHS",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203650,2345,"0101000020E6100000234C512E8D395DC0F9F719170E6E4040"
2299,22152,"CREELMAN","22152_CREELMAN",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203574,2345,"0101000020E61000001D925A2899365DC0F584251E50824040"
2377,22416,"LOVELAND","22416_LOVELAND",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203652,2345,"0101000020E6100000927A4FE5B4325DC0B81FF0C000664040"
2258,22004,"ALPINE","22004_ALPINE",69,"LOAD","SANDIEGO","San Diego","CA","3","Previously Mapped Substation; Regional Maps; Ventyx Research",1203533,2345,"0101000020E610000077F4BF5C8B325DC08B6B7C26FB694040"
2267,22044,"BARRETTP","22044_BARRETTP",69,"LOAD","SANDIEGO","San Diego","CA","1","Previously Mapped Substation; Aerial Imagery",1203542,2345,"0101000020E61000001349F4328A2E5DC04FAC53E57B644040"
